| Endereco Virtual: 100011100 | Endereco Fisico: 4190 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100011101 | Endereco Fisico: 4191 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100011110 | Endereco Fisico: 5080 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100011111 | Endereco Fisico: 5081 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100100000 | Endereco Fisico: 5090 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100100001 | Endereco Fisico: 5091 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100100010 | Endereco Fisico: 5180 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100100011 | Endereco Fisico: 5181 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100100100 | Endereco Fisico: 5190 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100100101 | Endereco Fisico: 5191 | Tamanho: 4096 | id: 15
Bloco de id 2 da página 6004 swap-out para o disco
Bloco de id 2 da página 6005 swap-out para o disco
Bloco de id 2 da página 6014 swap-out para o disco
Bloco de id 2 da página 6015 swap-out para o disco
Bloco de id 2 da página 6904 swap-out para o disco
Bloco de id 2 da página 6905 swap-out para o disco
Bloco de id 2 da página 6914 swap-out para o disco
Bloco de id 2 da página 6915 swap-out para o disco
Bloco de id 2 da página 7004 swap-out para o disco
Bloco de id 2 da página 7005 swap-out para o disco
Bloco de id 2 da página 7014 swap-out para o disco
Bloco de id 2 da página 7015 swap-out para o disco
Bloco de id 2 da página 5792 swap-out para o disco
Bloco de id 2 da página 5793 swap-out para o disco
Bloco de id 2 da página 5802 swap-out para o disco
Bloco de id 2 da página 5803 swap-out para o disco
Bloco de id 2 da página 5892 swap-out para o disco
Bloco de id 2 da página 5893 swap-out para o disco
| Endereco Virtual: 100100110 | Endereco Fisico: 7005 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100100111 | Endereco Fisico: 6004 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100101000 | Endereco Fisico: 6005 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100101001 | Endereco Fisico: 6014 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100101010 | Endereco Fisico: 6015 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100101011 | Endereco Fisico: 6904 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100101100 | Endereco Fisico: 6905 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100101101 | Endereco Fisico: 6914 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100101110 | Endereco Fisico: 6915 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100101111 | Endereco Fisico: 7004 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100110000 | Endereco Fisico: 7005 | Tamanho: 4096 | id: 15
| Endereco Virtual: 100110001 | Endereco Fisico: 7014 | Tamanho: 4096 | id: 16
| Endereco Virtual: 100110010 | Endereco Fisico: 7015 | Tamanho: 4096 | id: 16
| Endereco Virtual: 100110011 | Endereco Fisico: 5792 | Tamanho: 4096 | id: 16
| Endereco Virtual: 100110100 | Endereco Fisico: 5793 | Tamanho: 4096 | id: 16
| Endereco Virtual: 100110101 | Endereco Fisico: 5802 | Tamanho: 4096 | id: 16
| Endereco Virtual: 100110110 | Endereco Fisico: 5803 | Tamanho: 4096 | id: 16
| Endereco Virtual: 100110111 | Endereco Fisico: 5892 | Tamanho: 4096 | id: 16
| Endereco Virtual: 100111000 | Endereco Fisico: 5893 | Tamanho: 4096 | id: 16
Bloco de id 11 da página 7346 swap-out para o disco
Bloco de id 11 da página 7347 swap-out para o disco
Bloco de id 11 da página 7436 swap-out para o disco
Bloco de id 11 da página 7437 swap-out para o disco
Bloco de id 11 da página 7446 swap-out para o disco
Bloco de id 11 da página 7447 swap-out para o disco
Bloco de id 11 da página 8144 swap-out para o disco
Bloco de id 11 da página 8145 swap-out para o disco
Bloco de id 11 da página 8154 swap-out para o disco
Bloco de id 11 da página 8155 swap-out para o disco
Bloco de id 11 da página 4148 swap-out para o disco
Bloco de id 11 da página 4149 swap-out para o disco
Bloco de id 11 da página 4158 swap-out para o disco
Bloco de id 11 da página 4159 swap-out para o disco
Bloco de id 11 da página 5048 swap-out para o disco
Bloco de id 11 da página 5049 swap-out para o disco
Bloco de id 11 da página 5058 swap-out para o disco
Bloco de id 11 da página 5059 swap-out para o disco
Bloco de id 11 da página 5148 swap-out para o disco
Bloco de id 11 da página 5149 swap-out para o disco
Bloco de id 11 da página 5158 swap-out para o disco
Bloco de id 11 da página 5159 swap-out para o disco
| Endereco Virtual: 100111001 | Endereco Fisico: 4149 | Tamanho: 4096 | id: 16
| Endereco Virtual: 100111010 | Endereco Fisico: 7346 | Tamanho: 4096 | id: 16
| Endereco Virtual: 100111011 | Endereco Fisico: 7347 | Tamanho: 4096 | id: 16
| Endereco Virtual: 100111100 | Endereco Fisico: 7436 | Tamanho: 4096 | id: 16
| Endereco Virtual: 100111101 | Endereco Fisico: 7437 | Tamanho: 4096 | id: 16
| Endereco Virtual: 100111110 | Endereco Fisico: 7446 | Tamanho: 4096 | id: 16
| Endereco Virtual: 100111111 | Endereco Fisico: 7447 | Tamanho: 4096 | id: 16
| Endereco Virtual: 101000000 | Endereco Fisico: 8144 | Tamanho: 4096 | id: 16
| Endereco Virtual: 101000001 | Endereco Fisico: 8145 | Tamanho: 4096 | id: 16
| Endereco Virtual: 101000010 | Endereco Fisico: 8154 | Tamanho: 4096 | id: 16
| Endereco Virtual: 101000011 | Endereco Fisico: 8155 | Tamanho: 4096 | id: 16
| Endereco Virtual: 101000100 | Endereco Fisico: 4148 | Tamanho: 4096 | id: 16
| Endereco Virtual: 101000101 | Endereco Fisico: 4149 | Tamanho: 4096 | id: 16
| Endereco Virtual: 101000110 | Endereco Fisico: 4158 | Tamanho: 4096 | id: 16
| Endereco Virtual: 101000111 | Endereco Fisico: 4159 | Tamanho: 4096 | id: 16
| Endereco Virtual: 101001000 | Endereco Fisico: 5048 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101001001 | Endereco Fisico: 5049 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101001010 | Endereco Fisico: 5058 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101001011 | Endereco Fisico: 5059 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101001100 | Endereco Fisico: 5148 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101001101 | Endereco Fisico: 5149 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101001110 | Endereco Fisico: 5158 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101001111 | Endereco Fisico: 5159 | Tamanho: 4096 | id: 17
Bloco de id 7 da página 5760 swap-out para o disco
Bloco de id 7 da página 5761 swap-out para o disco
Bloco de id 7 da página 5770 swap-out para o disco
Bloco de id 7 da página 5771 swap-out para o disco
Bloco de id 7 da página 5860 swap-out para o disco
Bloco de id 7 da página 5861 swap-out para o disco
Bloco de id 7 da página 5870 swap-out para o disco
Bloco de id 7 da página 5871 swap-out para o disco
Bloco de id 7 da página 6760 swap-out para o disco
Bloco de id 7 da página 6761 swap-out para o disco
Bloco de id 7 da página 6770 swap-out para o disco
Bloco de id 7 da página 6771 swap-out para o disco
Bloco de id 7 da página 6860 swap-out para o disco
Bloco de id 7 da página 6861 swap-out para o disco
Bloco de id 7 da página 6870 swap-out para o disco
Bloco de id 7 da página 6871 swap-out para o disco
Bloco de id 7 da página 7568 swap-out para o disco
Bloco de id 7 da página 7569 swap-out para o disco
| Endereco Virtual: 101010000 | Endereco Fisico: 6861 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101010001 | Endereco Fisico: 5760 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101010010 | Endereco Fisico: 5761 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101010011 | Endereco Fisico: 5770 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101010100 | Endereco Fisico: 5771 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101010101 | Endereco Fisico: 5860 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101010110 | Endereco Fisico: 5861 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101010111 | Endereco Fisico: 5870 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101011000 | Endereco Fisico: 5871 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101011001 | Endereco Fisico: 6760 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101011010 | Endereco Fisico: 6761 | Tamanho: 4096 | id: 17
| Endereco Virtual: 101011011 | Endereco Fisico: 6770 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101011100 | Endereco Fisico: 6771 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101011101 | Endereco Fisico: 6860 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101011110 | Endereco Fisico: 6861 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101011111 | Endereco Fisico: 6870 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101100000 | Endereco Fisico: 6871 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101100001 | Endereco Fisico: 7568 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101100010 | Endereco Fisico: 7569 | Tamanho: 4096 | id: 18
Bloco de id 5 da página 6480 swap-out para o disco
Bloco de id 5 da página 6481 swap-out para o disco
Bloco de id 5 da página 6490 swap-out para o disco
Bloco de id 5 da página 6491 swap-out para o disco
Bloco de id 5 da página 6580 swap-out para o disco
Bloco de id 5 da página 6581 swap-out para o disco
Bloco de id 5 da página 6590 swap-out para o disco
Bloco de id 5 da página 6591 swap-out para o disco
Bloco de id 5 da página 7480 swap-out para o disco
Bloco de id 5 da página 7481 swap-out para o disco
Bloco de id 5 da página 7490 swap-out para o disco
Bloco de id 5 da página 7491 swap-out para o disco
Bloco de id 5 da página 7580 swap-out para o disco
Bloco de id 5 da página 7581 swap-out para o disco
Bloco de id 5 da página 7590 swap-out para o disco
Bloco de id 5 da página 7591 swap-out para o disco
Bloco de id 5 da página 6368 swap-out para o disco
Bloco de id 5 da página 6369 swap-out para o disco
Bloco de id 5 da página 6378 swap-out para o disco
Bloco de id 5 da página 6379 swap-out para o disco
Bloco de id 5 da página 6468 swap-out para o disco
Bloco de id 5 da página 6469 swap-out para o disco
Bloco de id 5 da página 6478 swap-out para o disco
| Endereco Virtual: 101100011 | Endereco Fisico: 6468 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101100100 | Endereco Fisico: 6480 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101100101 | Endereco Fisico: 6481 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101100110 | Endereco Fisico: 6490 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101100111 | Endereco Fisico: 6491 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101101000 | Endereco Fisico: 6580 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101101001 | Endereco Fisico: 6581 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101101010 | Endereco Fisico: 6590 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101101011 | Endereco Fisico: 6591 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101101100 | Endereco Fisico: 7480 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101101101 | Endereco Fisico: 7481 | Tamanho: 4096 | id: 18
| Endereco Virtual: 101101110 | Endereco Fisico: 7490 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101101111 | Endereco Fisico: 7491 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101110000 | Endereco Fisico: 7580 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101110001 | Endereco Fisico: 7581 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101110010 | Endereco Fisico: 7590 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101110011 | Endereco Fisico: 7591 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101110100 | Endereco Fisico: 6368 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101110101 | Endereco Fisico: 6369 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101110110 | Endereco Fisico: 6378 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101110111 | Endereco Fisico: 6379 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101111000 | Endereco Fisico: 6468 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101111001 | Endereco Fisico: 6469 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101111010 | Endereco Fisico: 6478 | Tamanho: 4096 | id: 19
Bloco de id 8 da página 7578 swap-out para o disco
Bloco de id 8 da página 7579 swap-out para o disco
Bloco de id 8 da página 7668 swap-out para o disco
Bloco de id 8 da página 7669 swap-out para o disco
Bloco de id 8 da página 7678 swap-out para o disco
Bloco de id 8 da página 7679 swap-out para o disco
Bloco de id 8 da página 4472 swap-out para o disco
Bloco de id 8 da página 4473 swap-out para o disco
Bloco de id 8 da página 4482 swap-out para o disco
Bloco de id 8 da página 4483 swap-out para o disco
Bloco de id 8 da página 4572 swap-out para o disco
Bloco de id 8 da página 4573 swap-out para o disco
Bloco de id 8 da página 4582 swap-out para o disco
Bloco de id 8 da página 4583 swap-out para o disco
Bloco de id 8 da página 7456 swap-out para o disco
Bloco de id 8 da página 7457 swap-out para o disco
Bloco de id 8 da página 7466 swap-out para o disco
Bloco de id 8 da página 7467 swap-out para o disco
Bloco de id 8 da página 7556 swap-out para o disco
Bloco de id 8 da página 7557 swap-out para o disco
Bloco de id 8 da página 7566 swap-out para o disco
Bloco de id 8 da página 7567 swap-out para o disco
Bloco de id 8 da página 4360 swap-out para o disco
| Endereco Virtual: 101111011 | Endereco Fisico: 4572 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101111100 | Endereco Fisico: 7578 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101111101 | Endereco Fisico: 7579 | Tamanho: 4096 | id: 19
| Endereco Virtual: 101111110 | Endereco Fisico: 7668 | Tamanho: 4096 | id: 20
| Endereco Virtual: 101111111 | Endereco Fisico: 7669 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110000000 | Endereco Fisico: 7678 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110000001 | Endereco Fisico: 7679 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110000010 | Endereco Fisico: 4472 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110000011 | Endereco Fisico: 4473 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110000100 | Endereco Fisico: 4482 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110000101 | Endereco Fisico: 4483 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110000110 | Endereco Fisico: 4572 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110000111 | Endereco Fisico: 4573 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110001000 | Endereco Fisico: 4582 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110001001 | Endereco Fisico: 4583 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110001010 | Endereco Fisico: 7456 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110001011 | Endereco Fisico: 7457 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110001100 | Endereco Fisico: 7466 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110001101 | Endereco Fisico: 7467 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110001110 | Endereco Fisico: 7556 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110001111 | Endereco Fisico: 7557 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110010000 | Endereco Fisico: 7566 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110010001 | Endereco Fisico: 7567 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110010010 | Endereco Fisico: 4360 | Tamanho: 4096 | id: 20
Bloco de id 19 da página 7490 swap-out para o disco
Bloco de id 19 da página 7491 swap-out para o disco
Bloco de id 19 da página 7580 swap-out para o disco
Bloco de id 19 da página 7581 swap-out para o disco
Bloco de id 19 da página 7590 swap-out para o disco
Bloco de id 19 da página 7591 swap-out para o disco
Bloco de id 19 da página 6368 swap-out para o disco
Bloco de id 19 da página 6369 swap-out para o disco
Bloco de id 19 da página 6378 swap-out para o disco
Bloco de id 19 da página 6379 swap-out para o disco
Bloco de id 19 da página 6468 swap-out para o disco
Bloco de id 19 da página 6469 swap-out para o disco
Bloco de id 19 da página 6478 swap-out para o disco
Bloco de id 19 da página 7578 swap-out para o disco
Bloco de id 19 da página 7579 swap-out para o disco
| Endereco Virtual: 110010011 | Endereco Fisico: 6378 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110010100 | Endereco Fisico: 7490 | Tamanho: 4096 | id: 20
| Endereco Virtual: 110010101 | Endereco Fisico: 7491 | Tamanho: 4096 | id: 20
